Collecton Name,Request Name,Method,Url,Status,Code,Response Time,Response Size,Executed,Failed,Skippped,Request Body,Response Body
My Collection,New Request 1,GET,https://api.instantwebtools.net/v1/airlines/10,,,,,,,,helloworld
My Collection,New Request 2,GET,https://api.instantwebtools.net/v1/airlines/10,,,,,,,,helloworld
My Collection,New Request 1,GET,https://api.instantwebtools.net/v1/airlines/2,,,,,,,,helloworld
My Collection,New Request 2,GET,https://api.instantwebtools.net/v1/airlines/2,,,,,,,,helloworld
